Keyword,Position,Review text,Reviewed at,Owner's answer,Profile name,Profile URL,Profile image URL,Rating,Reviews count,Photos count,Is local guide?
Starbucks Buah Batu,53,Lovely place,2021-07-06 04:24:32 +00:00,Stay safe kak !!!,Yonathan Christian,https://www.google.com/maps/contrib/107524188320233204934?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegQIARBW,https://lh3.googleusercontent.com/a/AATXAJwRTldX_KOY4sSKhksjlLi49TC8fM-9_cY2nB3N=s40-c-c0x00000000-cc-rp-mo-br100,5,9,0,No
Starbucks Buah Batu,54,"This is a good place for hang out or working with laptop, there is a clean toilet, up to 20Mbps wifi.",2020-12-06 04:24:32 +00:00,,Roy Ryando,https://www.google.com/maps/contrib/100297257009445410216?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegQIARBh,https://lh3.googleusercontent.com/a-/AOh14GjYNauFWVSbdjO5fWLRB0N_3L0Dy56IpGHkOiRH8A=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,50,40,Yes
Starbucks Buah Batu,55,The best,2019-12-06 04:24:32 +00:00,,Arival Rizki Satriana,https://www.google.com/maps/contrib/115245432294099131671?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegQIARBs,https://lh3.googleusercontent.com/a-/AOh14GhLnXtzGzgYvSuK3rK1fiIt9HVWM_T9nEb9CJr-lw=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,208,388,Yes
Starbucks Buah Batu,56,Good,2021-10-06 04:24:32 +00:00,,Budie Altis,https://www.google.com/maps/contrib/102006571939712457004?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegQIARB5,https://lh3.googleusercontent.com/a-/AOh14GgEISP7FZcnM4gh5pPkvyBbfLVQXJg0t37iPbzBJQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,711,167,Yes
Starbucks Buah Batu,57,Very cozy place just to have a relax after a hard working day. Accompanied by a mug of hot freshly brewed coffee would be a heaven on earth.,2018-12-06 04:24:32 +00:00,,Andreas W.,https://www.google.com/maps/contrib/102979324117522562215?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegUIARCEAQ,https://lh3.googleusercontent.com/a-/AOh14GjG-Kfo98r2mY7nTGi--VWEvH6EyAsO1myF-cY5m0o=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,49,42,Yes
Starbucks Buah Batu,58,Nice place for experiencing different kind of coffee brewring.,2020-12-06 04:24:32 +00:00,,IGBN Makertihartha,https://www.google.com/maps/contrib/101600573515972726701?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegUIARCPAQ,https://lh3.googleusercontent.com/a-/AOh14GiZ9_ORJMXxLlQ6my23NR2TDQfQ8d95BHCtsrHblw=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5,465,2083,Yes
Starbucks Buah Batu,59,Famous place but not a right choice for discuss or meeting or four your relax time,2019-12-06 04:24:32 +00:00,,Dharma Kusumah,https://www.google.com/maps/contrib/106594181520981334541?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegUIARCfAQ,https://lh3.googleusercontent.com/a/AATXAJxy2yfv9VoUBWHg2j0J_8mSbSSWM_1jcxZHumnE=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4,114,161,Yes
Starbucks Buah Batu,60,Ok,2021-06-06 04:24:32 +00:00,,Tedi Susanto,https://www.google.com/maps/contrib/114713024303685255885?hl=en-ID&sa=X&ved=2ahUKEwjp_J6Rqs70AhUA8XMBHVFnD00QvvQBegUIARCqAQ,https://lh3.googleusercontent.com/a/AATXAJwgGnsQB9oiHY7TUndzx8uxkehHDbjq5OnKaVjc=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,53,0,Yes
Starbucks Buah Batu,61,Good place for hangout just like other sbuks store...,2020-12-06 04:24:33 +00:00,,Riandri Anggono,https://www.google.com/maps/contrib/102344659348670491635?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegQIARA8,https://lh3.googleusercontent.com/a/AATXAJwpmuJFCkGVV4dvNVCwc3nsX4TbWZIAuH2vVaYr=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,404,230,Yes
Starbucks Buah Batu,62,"The partners working here were great, and made my experience wonderful. The coffee and my quiche were perfect.",2019-12-06 04:24:33 +00:00,,Scott Pralinsky,https://www.google.com/maps/contrib/110119937589125137319?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegQIARBH,https://lh3.googleusercontent.com/a-/AOh14Gh5pyK_X5sD64a3CFPHfspdK8U6-FRHrUOZP-DxGvQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,381,613,Yes
Starbucks Buah Batu,63,I love the atmosphere here. So cozy. The coffee is also great and worth the price. Love it!,2017-12-06 04:24:33 +00:00,,Saidah Soelastri,https://www.google.com/maps/contrib/100480751359398647223?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegQIARBU,https://lh3.googleusercontent.com/a-/AOh14GjsHEhf3MYM4ZpoY-PPRp90ttzPKLqYvsuu7Gop7Q=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,18,6,Yes
Starbucks Buah Batu,64,Good place for relax.. 😇👍,2020-12-06 04:24:33 +00:00,,Mr. Banyu Biru,https://www.google.com/maps/contrib/113859999982121440976?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegQIARBf,https://lh3.googleusercontent.com/a/AATXAJxRyb_0bulfsqgdzTtZjYyazN1qVmgubeHmHbF4=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,38,1,Yes
Starbucks Buah Batu,65,"It's just like the usual Starbucks, really homey and comfortable. The place is really strategic so it has a lot of customers",2017-12-06 04:24:33 +00:00,,110_AureliaVilliChristy,https://www.google.com/maps/contrib/103692301033707782781?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegQIARBq,https://lh3.googleusercontent.com/a-/AOh14Ggu7HtkjVsBNqSnTA3bx-NXeaTUzE5qKRzcfp2LuA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,71,106,Yes
Starbucks Buah Batu,66,"A place with a comfortable concept, good food and drinks, strategic location",2019-12-06 04:24:33 +00:00,,Januar Ariwibowo,https://www.google.com/maps/contrib/113265839389465334707?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegQIARB1,https://lh3.googleusercontent.com/a-/AOh14Gjuxxc9Cfkx7_3ehpUJd-2V0-iVYybygn8LIhq12w=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,106,7,Yes
Starbucks Buah Batu,67,Are you in architecture or interior design? For me as an architect this starbucks coffee shop have the best experience inside.. try! Very comfy and homy,2018-12-06 04:24:33 +00:00,,Santoso Sukangto,https://www.google.com/maps/contrib/101120241691032683657?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegUIARCAAQ,https://lh3.googleusercontent.com/a-/AOh14GjvClFZbWxcwhNiL3DU_L5Qoab_mPoVsPprLJtG=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,44,1,Yes
Starbucks Buah Batu,68,"its a great place to spend hours and hours of working/studying, with super fast wifi connection (no password required). also a great place to just hang around with your group of friends. my fav drinks for yall to try are basically anything with hazelnut and no coffee hahaha!",2019-12-06 04:24:33 +00:00,,Ivana Gho,https://www.google.com/maps/contrib/101776051682284308573?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegUIARCLAQ,https://lh3.googleusercontent.com/a-/AOh14GhWJ4xQkllkZUpsxdiqq6VgBufZqmKv8zlz3eLtMQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,43,17,Yes
Starbucks Buah Batu,69,I always enjoy to come. Enjoy watching the bartender make the coffee. Love it so much,2018-12-06 04:24:33 +00:00,,Sundari Oetojo,https://www.google.com/maps/contrib/115190710514962034632?hl=en-BD&sa=X&ved=2ahUKEwiTg7mRqs70AhV3UGwGHUHPBJ8QvvQBegUIARCWAQ,https://lh3.googleusercontent.com/a/AATXAJxI0M60AXflzFfOzuqHSWaJ8KhNwZG79gus-OKs=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,332,324,Yes
To view the rest of results (1000) you need to become a paid member. Please navigate to https://seobots.io/settings/buy-credits to buy credits.,,,,,,,,,,,
