Keyword,Position,Review text,Reviewed at,Owner's answer,Profile name,Profile URL,Profile image URL,Rating,Reviews count,Photos count,Is local guide?
Starbucks Coffee Filateli,49,"Located in old building, its a really cozy place for hang out with friends or just yourself 😊",2018-12-06 04:59:39 +00:00,,Olip Tulip,https://www.google.com/maps/contrib/106639188935039220187?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegUIARCeAQ,https://lh3.googleusercontent.com/a-/AOh14Gje9HTqpiQUziJNrY-OuKaW1qmjkPRfndSy4HhUKJo=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,43,63,Yes
Starbucks Coffee Filateli,50,"good ambience, nice barista, strategic location, easy to get thete",2021-04-06 04:59:39 +00:00,,Eka Nuvi,https://www.google.com/maps/contrib/103743394684429664896?hl=en-ID&sa=X&ved=2ahUKEwiO9rr9sc70AhVmUGwGHc60AmMQvvQBegUIARCsAQ,https://lh3.googleusercontent.com/a-/AOh14GiH6_RPMFCc5iGqwWHUxo7Bjv5qvsg-tA2vaB_QXA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,69,168,Yes
Starbucks Coffee Filateli,51,Cozy place for meet up with friends #halakbatak,2017-12-06 04:59:36 +00:00,,Samuel L.Toruan,https://www.google.com/maps/contrib/106875445926784649782?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegQIARA5,https://lh3.googleusercontent.com/a-/AOh14GhEZRwYu6l5D7Wci37rBKUF1D6QkJmAZR_AMdE_dQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4,339,688,Yes
Starbucks Coffee Filateli,52,"Love the atmosphere, not too crowded, not too noisy. Truly a good place for work.. 👍👍👍👍👍",2018-12-06 04:59:36 +00:00,,Andreas Depe,https://www.google.com/maps/contrib/109282888832656715133?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegQIARBH,https://lh3.googleusercontent.com/a-/AOh14Gjdx4gW0WQI4bZZBxtAbrdYYf1-iUmCCKfTFK47=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,54,77,Yes
Starbucks Coffee Filateli,53,"The best starbucks in town. It's right beside ""kantor pos"" from old times. Love the vibes! ♥",2021-03-06 04:59:36 +00:00,,Helda Sihombing,https://www.google.com/maps/contrib/101914713832109618318?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegQIARBU,https://lh3.googleusercontent.com/a-/AOh14GiiqoeCPcNcSta1PO3keOhXMzKU2uX3_9Xs6RuEVBQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,112,163,Yes
Starbucks Coffee Filateli,54,Cozy and services is excellence...,2021-10-06 04:59:36 +00:00,,Budi Hermawan,https://www.google.com/maps/contrib/117711850816976401577?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegQIARBf,https://lh3.googleusercontent.com/a-/AOh14GjCcSG3uk1sQ5Mht1gVgbM4HXH0ml47ibcMhfgk-A=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,26,22,Yes
Starbucks Coffee Filateli,55,"Good atmosphere, good service.. Quite crowded after lunch..",2018-12-06 04:59:36 +00:00,,Yoan Gabriela,https://www.google.com/maps/contrib/103677941486939050030?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegQIARBq,https://lh3.googleusercontent.com/a/AATXAJy_XYuekP2Am5QPSOhsSxhdchrWNVCBfApsBd3b=s40-c-c0x00000000-cc-rp-mo-ba4-br100,4,82,145,Yes
Starbucks Coffee Filateli,56,"Kind of old building turned into coffee shop, good place to hangout with friends",2019-12-06 04:59:36 +00:00,,Varian Forturozy,https://www.google.com/maps/contrib/117375838741420932109?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegQIARB3,https://lh3.googleusercontent.com/a-/AOh14Ghz8omaRcf5ZxPBKyfWp2WwCia2KRpTO-Uso30R=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,74,71,Yes
Starbucks Coffee Filateli,57,"Modern and vintage, all in one. This place is a great example of the importance of maintaining the exterior of a building. Very clean interior and cozy enough for anyone to spend the whole entire day sipping on delicious Starbucks coffee. Even though it's a suitable place to meet up with clients, you should avoid it as parking is almost impossible to find. But the best part is, you can cross the street and have a great meal at Pasar Baru, assuming you still have money left from an overpriced Starbucks frappucino.",2018-12-06 04:59:36 +00:00,,James Latief,https://www.google.com/maps/contrib/103185187882083761381?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegUIARCEAQ,https://lh3.googleusercontent.com/a-/AOh14Ggbi3fzDaSLW-nEV2QbtPm3Z24CQJAuDHTyhm5iNcg=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,135,477,Yes
Starbucks Coffee Filateli,58,One of the coziest starbucks in Jakarta. Really love this place!,2017-12-06 04:59:36 +00:00,,Rizky Zulfikar,https://www.google.com/maps/contrib/115471746164801245094?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegUIARCSAQ,https://lh3.googleusercontent.com/a-/AOh14GgHVeJGX02CLeOu-DRCzez6gXSBq9yAYO5I27YR=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,181,1010,Yes
Starbucks Coffee Filateli,59,"Nicely done interior, one of the most comforting sbux.",2017-12-06 04:59:36 +00:00,,Nvn T,https://www.google.com/maps/contrib/108851235957972755973?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegUIARChAQ,https://lh3.googleusercontent.com/a/AATXAJzeMyJa3rRcNsutJiQd0LdDxbpKZa3bhJHc0wb9=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,17,69,Yes
Starbucks Coffee Filateli,60,Good Place,2021-04-06 04:59:36 +00:00,,nie yunie,https://www.google.com/maps/contrib/111030000814375409476?hl=en-AL&sa=X&ved=2ahUKEwiPl7z8sc70AhVt57sIHczaCnUQvvQBegUIARCxAQ,https://lh3.googleusercontent.com/a-/AOh14GhJAAMcinWf_c_3DCvHxKsrEG9fWcwVPpKKHHW9QvE=s40-c-c0x00000000-cc-rp-mo-br100,5,14,25,No
Starbucks Coffee Filateli,61,Cozy place for short meeting with our frienda,2021-07-06 05:00:08 +00:00,,mbahdhol dhol,https://www.google.com/maps/contrib/107944840020574581417?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegQIARA5,https://lh3.googleusercontent.com/a-/AOh14GifXOCzzdDmy5RF9aqRKyU6Rek03RGlBuO9EqZs=s40-c-c0x00000000-cc-rp-mo-br100,5,9,0,No
Starbucks Coffee Filateli,62,"Located in a very old (colonial) building, which is a plus. However, the building is in need of a serius restoration. Water marks on the wall. Bathroom is in need of serious modernization.",2021-07-06 05:00:08 +00:00,,Edik Panjaitan,https://www.google.com/maps/contrib/115534036954724931884?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegQIARBE,https://lh3.googleusercontent.com/a-/AOh14GjPoB9bCVKWoqt_KhuJEEpl_hGazg5Ygb9QZrvAww=s40-c-c0x00000000-cc-rp-mo-ba3-br100,3,74,3,Yes
Starbucks Coffee Filateli,63,"cozy place. i love the painting and the design interior.a little bit vintage, simple and artistic (for me). good service and good place for hangout.and there's smooking room here.",2018-12-06 05:00:08 +00:00,,Ayu Pambayun,https://www.google.com/maps/contrib/115947080533010816475?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegQIARBP,https://lh3.googleusercontent.com/a-/AOh14GgkQzEXoQ4WV1Hl0hj5VYLsKk63zpT2gJoIcCtv-g=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,17,68,Yes
Starbucks Coffee Filateli,64,A coffee shop in old building.,2021-04-06 05:00:08 +00:00,,Tripnya Afi,https://www.google.com/maps/contrib/102033597320594715736?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegQIARBc,https://lh3.googleusercontent.com/a-/AOh14Gg2ewUJabwqi6dY8SvltuNAjmUtrC3-WDGRDfb-O4c=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4,403,384,Yes
Starbucks Coffee Filateli,65,A nice place to hangout & have a chat,2018-12-06 05:00:08 +00:00,,Yohanes Kristianto,https://www.google.com/maps/contrib/113052037598776149276?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegQIARBp,https://lh3.googleusercontent.com/a-/AOh14GgpQOXiDXXKVNPiKpAsOxGZOHFDr69Y9vDPp5UqfQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100,3,40,28,Yes
Starbucks Coffee Filateli,66,Cozy & good ambient. Finally an easy access to a toilet,2021-03-06 05:00:08 +00:00,,Wang Production,https://www.google.com/maps/contrib/102555645632688726235?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegQIARB4,https://lh3.googleusercontent.com/a-/AOh14GgoPBDjhCDATxd5rN90Rs00fcXTLuFiugRalwAG7A=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,94,10,Yes
Starbucks Coffee Filateli,67,"Nice ambience. Not full with teenage or loud voices. Good for work on afternoon or weekend, and also chilling after work.",2017-12-06 05:00:08 +00:00,,Dhyanayu Luthfia Almitra,https://www.google.com/maps/contrib/103787817574218171456?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegUIARCDAQ,https://lh3.googleusercontent.com/a-/AOh14GjD0-udruxXGiALLYmXKIBIu7wuYQZo6RPyDPaPkQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,100,136,Yes
Starbucks Coffee Filateli,68,"THE PARKING IS NOT GOOD, EXPENSIVE AND NOT FRIENDLY AT ALL. Actually the drinks, beverages, baristas and place are all so good, met the starbucks standard. Even the praying room for moslem is available inside. So, you better use the public transport like taxi or gojek/grab to go there.",2021-01-06 05:00:08 +00:00,,Lim Yoona Fan,https://www.google.com/maps/contrib/107924688548954276345?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegUIARCQAQ,https://lh3.googleusercontent.com/a/AATXAJwZleKT4u769Kkyqn4Ki0OHYj8BofT1gwCPCLb_=s40-c-c0x00000000-cc-rp-mo-br100,3,2,0,No
Starbucks Coffee Filateli,69,"The place is nice, the old building that located in Central Jakarta. Unfortunately they only have one rest room and it is separated from the main cafe room, so you need to go outside to go there.",2017-12-06 05:00:08 +00:00,,Adam,https://www.google.com/maps/contrib/107311675276850960534?hl=en-BD&sa=X&ved=2ahUKEwil0MOLss70AhWqwTgGHTcABAoQvvQBegUIARCbAQ,https://lh3.googleusercontent.com/a-/AOh14GjeYenP_HJT7GO4dxEr4p4qPhFW_AM8DIiULV_2D2o=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4,38,97,Yes
To view the rest of results (1000) you need to become a paid member. Please navigate to https://seobots.io/settings/buy-credits to buy credits.,,,,,,,,,,,
