Keyword,Position,Review text,Reviewed at,Owner's answer,Profile name,Profile URL,Profile image URL,Rating,Reviews count,Photos count,Is local guide?
Klinik kopi,47,"A hidden treasure in kaliurang street, coffee and cakes here are tasted great, the places here are more than comfortable. Excellent!",2020-11-27 15:41:51 +00:00,,Fransiskus Dharmawan,https://www.google.com/maps/contrib/116024050191989603434?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegUIARCZAQ,https://lh3.googleusercontent.com/a-/AOh14Gi2lwXa3BoPM4oNmqJyIAHk0GNJR0Dbjtj-CV3mjA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,79,220,Yes
Klinik kopi,48,Place to drink single origin coffee. Nice thing is they provide infused drink for guests waiting.,2020-11-27 15:41:52 +00:00,,Ambrosius Anggaditto,https://www.google.com/maps/contrib/118045417130970565534?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegUIARCmAQ,https://lh3.googleusercontent.com/a-/AOh14GgH1MkPFG4LBmaJa15xORybQLcOsc3c3GISQMwuOA=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3,236,313,Yes
Klinik kopi,49,"First time here, had so much fun!",2021-06-27 15:41:52 +00:00,sampai ketemu lagi mas panji,Fadhurohman Panji Djayalaksana,https://www.google.com/maps/contrib/103385882801612877412?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegUIARCzAQ,https://lh3.googleusercontent.com/a-/AOh14GinmwSVeNBtV7suYTDSGD8EGtI4ZX95q4bcWKOOs3U=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,16,163,Yes
Klinik kopi,50,"Great cofee taste, cozy place and very warm and humble barista..",2017-11-27 15:41:52 +00:00,,Abu Faizan,https://www.google.com/maps/contrib/115302340021561945350?hl=en-BD&sa=X&ved=2ahUKEwj604Df8Lj0AhXKUGwGHQAvDx4QvvQBegUIARC-AQ,https://lh3.googleusercontent.com/a-/AOh14GhCDJtMGf-886n-W_jTUKfcrHq-FiA7CDr-34v9x2w=s40-c-c0x00000000-cc-rp-mo-ba2-br100,5,3,50,Yes
Klinik kopi,51,"Coffee lover, you are invited. Taste the real coffee, indonesian coffee.",2018-11-27 15:41:53 +00:00,,Black Bookie,https://www.google.com/maps/contrib/114318075102945325239?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegQIARA_,https://lh3.googleusercontent.com/a-/AOh14Ggmflgwe_eHnv1S4P0EBi_NOqvB-iJjysqM7lM5DQ=s40-c-c0x00000000-cc-rp-mo-ba5-br100,4,249,1017,Yes
Klinik kopi,52,Authentic coffeeshop! Love it,2021-06-27 15:41:53 +00:00,,ngandreh prasetya ch,https://www.google.com/maps/contrib/105356098131235973145?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegQIARBO,https://lh3.googleusercontent.com/a-/AOh14GiBgAGXQsOYWcS_QTrRaZvK-kp-K5ZtCLdlUOU92Q=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,67,59,Yes
Klinik kopi,53,Owner welcoming like his own fam,2021-06-27 15:41:53 +00:00,,Vita Ristania,https://www.google.com/maps/contrib/103435684240944123315?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegQIARBZ,https://lh3.googleusercontent.com/a/AATXAJw9PXcAiniPJJTOBr99FQd9aXqD8wE34LedN3gX=s40-c-c0x00000000-cc-rp-mo-br100,5,2,31,No
Klinik kopi,54,Enjoy your coffee ~,2021-10-27 15:41:53 +00:00,,Muhammad Ramadhan Dwi Harbanu,https://www.google.com/maps/contrib/104294966344917682065?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegQIARBk,https://lh3.googleusercontent.com/a-/AOh14Ghk79W6guelYx3TTfsCtLKa8-AYzYb2_2ED3zLW=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,18,20,Yes
Klinik kopi,55,Nice place and great barista!,2020-11-27 15:41:53 +00:00,,faradila,https://www.google.com/maps/contrib/100143568613559942782?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegQIARBv,https://lh3.googleusercontent.com/a-/AOh14Gjx-9mq5uI7A_nvGG9t1TJ6sbFhCuS80LqZyKZ6z2A=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,19,53,Yes
Klinik kopi,56,Different kind of local coffees for coffee lover. One of the places in movie Ada Apa Dengan Cinta 2.,2017-11-27 15:41:53 +00:00,,Meowmalist,https://www.google.com/maps/contrib/102444639123185089390?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegQIARB9,https://lh3.googleusercontent.com/a-/AOh14GgBmUwWcFoxahkNrAWqIwObCecGlXo7pgUmyXO5Hw=s40-c-c0x00000000-cc-rp-mo-ba5-br100,3,142,746,Yes
Klinik kopi,57,Very fun experients in here. Pepeng the owner is profesional guy and very nice guy. He serve us personaly and asking what we like and i learn a lot about coffe,2021-01-27 15:41:53 +00:00,,Muhammad Rizkyawan,https://www.google.com/maps/contrib/110110249492736383234?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegUIARCKAQ,https://lh3.googleusercontent.com/a-/AOh14GgN_MzCEYBZ1N80Ayxz6-c9Hkejw5HVe9tr_MqNbQ=s40-c-c0x00000000-cc-rp-mo-br100,5,4,4,No
Klinik kopi,58,"Not for starbucks lover, not for coffee bean lover, not  for cream and sugar lover... just for original coffee lover... ps: jangan minta gula kalau minum di sini. Awsome!",2017-11-27 15:41:53 +00:00,(Translated by Google) anytime we go to Padang mas Lubis ....(Original)kapan2 kami main ke Padang mas Lubis....,Dolly Lubis,https://www.google.com/maps/contrib/100436490574207342171?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegUIARCVAQ,https://lh3.googleusercontent.com/a-/AOh14GiR86GcISiCvaJThAHTZEVrqriQjUy5vAAtcu1T5g=s40-c-c0x00000000-cc-rp-mo-br100,5,2,3,No
Klinik kopi,59,"This cafe is the unique coffee cafe. Located in a small alley. But, this place is very comfortable, clean and fun to hang out. The owner is friendly, humble and always shares information about the taste of coffee served. Coffee here is a unique because it is not served without the addition of sugar or milk. So it has the original sweet taste of coffee beans. And I think the price of a cup of coffee will not drains the money of the your wallet. 😄😁",2020-11-27 15:41:53 +00:00,,Fatimatuz Zahro,https://www.google.com/maps/contrib/111764663927887249851?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegUIARCiAQ,https://lh3.googleusercontent.com/a-/AOh14Gj3DqgMonr2SigORVNP4Zi2X4YGlhGyN6lYWoGD1w=s40-c-c0x00000000-cc-rp-mo-br100,5,1,0,No
Klinik kopi,60,"Not like other coffee shop, beside treated with a cup of coffee, mas Pepeng told us many stories about it. He is warm-hearted person with big knowledge about coffee. His passion influenced us too to know more about coffee too. His place was so comfortable, homey, and cool. Unfortunately the coffee shop only open at 4pm - 8pm. If you won't wait too long, better come earlier since Mas Pepeng always has many visitors to listen him and taste his home made coffee. For a cup of coffee, you just need to pay Rp 25.000",2018-11-27 15:41:53 +00:00,,isnaini kurnia siwi,https://www.google.com/maps/contrib/104352007270259386124?hl=en-DZ&sa=X&ved=2ahUKEwic-8jf8Lj0AhUc5uAKHQNLDCwQvvQBegUIARCuAQ,https://lh3.googleusercontent.com/a-/AOh14GhSfxtTVxsD-q-a9JHwcF76_nkEg9-LPQFW02Rwvw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,35,24,Yes
Klinik kopi,61,The Best Coffee in town and educated customer well about coffee,2018-11-27 15:41:53 +00:00,,YULI ARIFIATI,https://www.google.com/maps/contrib/114887088488700587682?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegQIARA_,https://lh3.googleusercontent.com/a-/AOh14GjWJk49saWulXd08nl_DXCIIdSUvyYXJVqR6ZL4YA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,48,132,Yes
Klinik kopi,62,"Klinik Kopi is very different from other coffee shops, you just wait to be called like you waiting the doctor",2019-11-27 15:41:53 +00:00,,Agus Timoti,https://www.google.com/maps/contrib/103210111619913972421?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegQIARBO,https://lh3.googleusercontent.com/a-/AOh14GiniLqkWVrRsgTW-AgxVWm1y5Q4Dyf3f0GjmnywWQ=s40-c-c0x00000000-cc-rp-mo-br100,5,9,22,No
Klinik kopi,63,"Wow first impresion, thanks mas pepeng n crew👌👌👌",2018-11-27 15:41:53 +00:00,,heru yulton,https://www.google.com/maps/contrib/106006615516129499113?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegQIARBb,https://lh3.googleusercontent.com/a-/AOh14GgvxVysSKidVj3eoRYLcm5hlREnaRnJgMA8xYmb=s40-c-c0x00000000-cc-rp-mo-br100,5,5,3,No
Klinik kopi,64,"Amazing coffee! Be okay with quite a lonf wait, try not to go here during holiday season. Every type of beans has its kwn distinct taste.",2019-11-27 15:41:53 +00:00,,Fia A.,https://www.google.com/maps/contrib/110425298936420867004?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegQIARBo,https://lh3.googleusercontent.com/a-/AOh14Gj_ZMaSHRo09GIZgtu2a3c0rgNlHCEFRX5rJV1SkmA=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5,280,135,Yes
Klinik kopi,65,"The best place for having both best coffee, unforgetable taste and a kind of happiness... So satisfied...",2018-11-27 15:41:53 +00:00,,Vivi Vellanita,https://www.google.com/maps/contrib/101181748043179701425?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegQIARB1,https://lh3.googleusercontent.com/a-/AOh14GjAk86gdG-rRnV__NvuIp9vJ4raHWFiOPbxOSac_w=s40-c-c0x00000000-cc-rp-mo-br100,5,2,2,No
Klinik kopi,66,"You Should Come Here. As Local Guide, This Place Is AMAZING. Both Products and View.",2018-11-27 15:41:53 +00:00,,Am Simaremare,https://www.google.com/maps/contrib/102291745791459174947?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegUIARCCAQ,https://lh3.googleusercontent.com/a-/AOh14Gie7tP5jrO_veBn1f-4isAo0W_RwzLS8Uq3AQLFS88=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5,124,863,Yes
Klinik kopi,67,Best coffee shop!,2020-11-27 15:41:53 +00:00,,mellisa permadi,https://www.google.com/maps/contrib/101888809182401413398?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegUIARCUAQ,https://lh3.googleusercontent.com/a-/AOh14Gj6AAn_08gIkuwn5LSgvUOhcDVsTNthwXw5ZDhLcqQ=s40-c-c0x00000000-cc-rp-mo-ba2-br100,5,16,31,Yes
Klinik kopi,68,Good story comes with a good coffee,2019-11-27 15:41:53 +00:00,,Bernadette Perrine,https://www.google.com/maps/contrib/111063114494840324932?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegUIARCjAQ,https://lh3.googleusercontent.com/a-/AOh14Gjohs2S9JYdvI-ZMK5FJkq_YNK33h_o5CO4O7Dg=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,36,18,Yes
Klinik kopi,69,Great personality Barista with Great taste of coffee...,2021-05-27 15:41:53 +00:00,makasih bung viktor salak,victor bimo,https://www.google.com/maps/contrib/104931075320883437514?hl=en-EG&sa=X&ved=2ahUKEwip18Hf8Lj0AhUGmRQKHTE5B_EQvvQBegUIARCxAQ,https://lh3.googleusercontent.com/a/AATXAJyPnbhyl9AilaH9vTZlsTsfUglFBHnCKHp4Db4u=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5,43,15,Yes
To view the rest of results (1000) you need to become a paid member. Please navigate to https://seobots.io/settings/buy-credits to buy credits.,,,,,,,,,,,
